SalePrice,Id,LotArea,Street,YearRemodAdd,YearBuilt,Heating,BedroomAbvGr,KitchenAbvGr,GarageType,ScreenPorch,PoolArea,MoSold,SaleType,SaleCondition
130000,1253,9858,Pave,1968,1968,GasA,3,1,Attchd,0,0,11,WD,Normal
294000,1254,17542,Pave,2003,1974,GasA,3,1,Attchd,0,0,7,WD,Normal
165400,1255,6931,Pave,2004,2003,GasA,3,1,BuiltIn,0,0,7,WD,Normal
127500,1256,6240,Pave,1950,1931,GasA,3,1,Detchd,120,0,11,WD,Normal
301500,1257,14303,Pave,1994,1994,GasA,2,1,Attchd,0,0,8,WD,Normal
99900,1258,4060,Pave,1950,1922,GasA,2,1,NA,0,0,7,WD,Normal
190000,1259,9587,Pave,2005,2005,GasA,2,1,Attchd,0,0,7,WD,Normal
151000,1260,9750,Pave,1969,1969,GasA,3,1,Attchd,80,0,7,WD,Normal
181000,1261,24682,Pave,1999,1999,GasA,3,1,BuiltIn,0,0,6,WD,Normal
128900,1262,9600,Pave,1956,1956,GasA,2,1,Attchd,0,0,6,WD,Normal
161500,1263,11250,Pave,1989,1957,GasA,5,1,Attchd,0,0,11,WD,Normal
180500,1264,13515,Pave,1950,1919,GasA,3,1,Detchd,0,0,7,WD,Normal
181000,1265,4060,Pave,1999,1998,GasA,2,1,Attchd,0,0,8,COD,Abnorml
183900,1266,3735,Pave,1999,1999,GasA,3,1,Detchd,0,0,3,WD,Normal
122000,1267,10120,Pave,1950,1910,GasA,4,2,Detchd,0,0,1,WD,Normal
378500,1268,13214,Pave,2009,2008,GasA,3,1,Attchd,0,0,5,WD,Normal
381000,1269,14100,Pave,1997,1935,GasA,4,1,BuiltIn,0,0,5,WD,Normal
144000,1270,11344,Pave,1958,1958,GasW,3,1,Attchd,0,0,7,WD,Normal
260000,1271,23595,Pave,1979,1979,GasA,0,1,Attchd,0,0,4,WD,Normal
185750,1272,9156,Pave,1968,1968,GasA,3,1,Attchd,0,0,8,WD,Normal
137000,1273,13526,Pave,1965,1965,GasA,3,1,Attchd,0,0,11,WD,Normal
177000,1274,11512,Pave,2006,1959,GasA,2,1,Basment,163,0,5,WD,Normal
139000,1275,5362,Pave,2003,1910,GasA,3,1,Detchd,0,0,11,WD,Normal
137000,1276,11345,Pave,1950,1948,GasA,4,2,Detchd,0,0,7,WD,Normal
162000,1277,12936,Pave,1972,1972,GasA,3,1,Attchd,0,0,12,WD,Normal
197900,1278,17871,Pave,1976,1967,GasA,3,1,Attchd,0,0,6,WD,Normal
237000,1279,9473,Pave,2002,2002,GasA,3,1,Attchd,0,0,3,WD,Normal
68400,1280,7500,Pave,1950,1920,GasA,2,1,Detchd,0,0,4,COD,Abnorml
227000,1281,9808,Pave,2002,2002,GasA,3,1,Attchd,0,0,3,WD,Normal
180000,1282,8049,Pave,1990,1990,GasA,2,1,Attchd,90,0,7,WD,Normal
150500,1283,8800,Pave,2008,1977,GasA,3,1,Detchd,288,0,9,WD,Normal
139000,1284,9400,Pave,1971,1971,GasA,4,2,NA,0,0,4,WD,Normal
169000,1285,9638,Pave,1990,1919,GasA,4,1,Detchd,116,0,3,WD,Normal
132500,1286,6000,Pave,1950,1939,GasA,4,1,Detchd,0,0,5,WD,Normal
143000,1287,9790,Pave,1963,1963,GasA,3,1,Attchd,0,0,6,WD,Normal
190000,1288,36500,Pave,1964,1964,GasA,4,1,Attchd,0,0,6,WD,Normal
278000,1289,5664,Pave,2000,2000,GasA,2,1,Attchd,0,0,10,WD,Normal
281000,1290,11065,Pave,2006,2006,GasA,3,1,BuiltIn,0,0,10,New,Partial
180500,1291,14112,Pave,1964,1964,GasA,3,1,Attchd,0,0,4,WD,Normal
119500,1292,1680,Pave,1972,1972,GasA,3,1,Detchd,0,0,2,WD,Normal
107500,1293,6600,Pave,1965,1892,GasA,4,2,Attchd,0,0,12,WD,Normal
162900,1294,10140,Pave,1976,1976,GasA,4,1,Attchd,259,0,3,WD,Normal
115000,1295,8172,Pave,1990,1955,GasA,2,1,Detchd,0,0,4,WD,Normal
138500,1296,8400,Pave,1968,1968,GasA,3,1,Attchd,0,0,11,WD,Normal
155000,1297,8700,Pave,1963,1963,GasA,3,1,Attchd,0,0,12,WD,Normal
140000,1298,3675,Pave,2006,2005,GasA,2,1,Basment,0,0,6,New,Partial
160000,1299,63887,Pave,2008,2008,GasA,3,1,Attchd,0,480,1,New,Partial
154000,1300,7500,Pave,1994,1959,GasA,3,1,Attchd,0,0,5,WD,Normal
225000,1301,10762,Pave,1999,1999,GasA,3,1,Attchd,0,0,5,WD,Normal
177500,1302,7500,Pave,1950,1942,GasA,3,1,Attchd,224,0,11,WD,Normal
290000,1303,10120,Pave,1994,1994,GasA,4,1,Attchd,0,0,12,WD,Normal
232000,1304,8688,Pave,2005,2005,GasA,3,1,Attchd,0,0,4,WD,Normal
130000,1305,3363,Pave,2004,2004,GasA,3,1,Detchd,0,0,4,WD,Normal
325000,1306,13173,Pave,2007,2006,GasA,2,1,Attchd,0,0,11,WD,Normal
202500,1307,6955,Pave,2006,2005,GasA,2,1,Attchd,0,0,9,New,Partial
138000,1308,8072,Pave,1995,1994,GasA,3,1,Detchd,0,0,5,WD,Normal
147000,1309,12000,Pave,2005,1948,GasA,2,1,Attchd,0,0,5,WD,Normal
179200,1310,7153,Pave,1991,1991,GasA,3,1,Attchd,0,0,6,WD,Normal
335000,1311,17500,Pave,2002,1959,GasA,3,1,Attchd,0,0,5,WD,Normal
203000,1312,8814,Pave,2007,2005,GasA,3,1,Attchd,0,0,1,New,Partial
302000,1313,9572,Pave,1990,1990,GasA,4,1,Attchd,0,0,6,WD,Normal
333168,1314,14774,Pave,1999,1999,GasA,4,1,BuiltIn,0,0,5,WD,Normal
119000,1315,8190,Pave,1954,1954,GasA,3,1,Detchd,0,0,10,WD,Normal
206900,1316,11075,Pave,1969,1969,GasA,4,1,Attchd,0,0,6,WD,Normal
295493,1317,10226,Pave,2008,2008,GasA,3,1,Attchd,0,0,1,WD,Normal
208900,1318,4230,Pave,2007,2006,GasA,2,1,Attchd,0,0,4,New,Partial
275000,1319,14781,Pave,2002,2001,GasA,3,1,Attchd,0,0,8,WD,Normal
111000,1320,10215,Pave,1954,1954,GasA,3,1,Attchd,0,0,2,WD,Normal
156500,1321,8400,Pave,1957,1957,GasA,3,1,Attchd,216,0,6,WD,Normal
72500,1322,6627,Pave,1950,1949,Floor,2,1,Detchd,0,0,7,WD,Normal
190000,1323,10186,Pave,1992,1992,GasA,3,1,Attchd,0,0,6,WD,Normal
82500,1324,5330,Pave,1950,1940,GasA,2,1,NA,0,0,12,WD,Normal
147000,1325,9986,Pave,2007,2006,GasA,2,1,Attchd,0,0,2,New,Partial
55000,1326,3636,Pave,1950,1922,GasA,2,1,NA,0,0,1,WD,Normal
79000,1327,4270,Pave,2006,1931,GasA,3,1,NA,0,0,5,WD,Normal
130500,1328,6600,Pave,2008,1982,GasA,3,1,Attchd,0,0,10,WD,Normal
256000,1329,10440,Pave,1950,1920,GasW,5,1,Detchd,480,0,6,WD,Normal
176500,1330,9084,Pave,1998,1998,GasA,3,1,Attchd,0,0,6,WD,Normal
227000,1331,10000,Pave,2006,2006,GasA,3,1,Attchd,0,0,12,WD,Normal
132500,1332,10780,Pave,1976,1976,GasA,3,1,Detchd,0,0,7,WD,Normal
100000,1333,8877,Pave,1958,1938,GasA,2,1,Detchd,0,0,5,WD,Normal
125500,1334,7200,Pave,1995,1938,GasA,2,1,Detchd,0,0,7,WD,Normal
125000,1335,2368,Pave,1970,1970,GasA,3,1,Attchd,0,0,5,WD,Normal
167900,1336,9650,Pave,1977,1977,GasA,2,1,Attchd,0,0,4,WD,Normal
135000,1337,9246,Pave,1973,1973,GasA,4,2,Detchd,0,0,11,WD,Normal
52500,1338,4118,Pave,1950,1941,Grav,2,1,NA,0,0,3,WD,Normal
200000,1339,13450,Pave,2002,2002,GasA,3,1,BuiltIn,0,0,6,WD,Normal
128500,1340,9560,Pave,1972,1972,GasA,3,1,Attchd,0,0,6,WD,Normal
123000,1341,8294,Pave,1971,1971,GasA,3,1,Detchd,0,0,6,WD,Normal
155000,1342,13695,Pave,2004,2003,GasA,3,1,Detchd,0,0,7,WD,Normal
228500,1343,9375,Pave,2002,2002,GasA,3,1,Attchd,0,0,8,WD,Normal
177000,1344,7558,Pave,1950,1928,GasA,3,1,Detchd,0,0,3,WD,Normal
155835,1345,11103,Pave,2006,2006,GasA,3,1,Attchd,0,0,7,New,Partial
108500,1346,6000,Pave,1950,1920,GasA,2,1,Detchd,0,0,7,WD,Normal
262500,1347,20781,Pave,2003,1968,GasA,3,1,Attchd,0,0,6,WD,Normal
283463,1348,15306,Pave,2007,2006,GasA,3,1,Attchd,0,0,5,New,Partial
215000,1349,16196,Pave,1998,1998,GasA,3,1,Attchd,0,0,8,WD,Normal
122000,1350,5250,Pave,1987,1872,OthW,4,1,NA,0,0,12,WD,Normal
200000,1351,11643,Pave,1969,1969,GasA,6,2,Detchd,0,0,8,WD,Normal
171000,1352,9247,Pave,1962,1962,GasA,4,1,Attchd,120,0,3,WD,Normal
134900,1353,6000,Pave,2000,1937,GasA,2,1,Detchd,0,0,7,WD,Normal
410000,1354,14720,Pave,1996,1995,GasA,4,1,Attchd,0,0,3,WD,Normal
235000,1355,10316,Pave,2000,2000,GasA,3,1,Attchd,0,0,6,WD,Normal
170000,1356,10192,Pave,1992,1968,GasA,4,1,Attchd,0,0,9,WD,Normal
110000,1357,9477,Pave,1966,1966,GasA,3,1,Attchd,0,0,10,WD,Normal
149900,1358,12537,Pave,2008,1971,GasA,3,1,Attchd,0,0,4,WD,Normal
177500,1359,2117,Pave,2000,2000,GasA,3,1,Detchd,0,0,6,WD,Normal
315000,1360,16737,Pave,2005,2004,GasA,3,1,Attchd,0,0,9,WD,Normal
189000,1361,9842,Pave,1998,1921,GasA,4,1,BuiltIn,0,0,5,WD,Normal
260000,1362,16158,Pave,2005,2005,GasA,3,1,Attchd,0,0,6,WD,Normal
104900,1363,12513,Pave,2007,1920,GasA,4,1,Attchd,0,0,6,WD,Normal
156932,1364,8499,Pave,2007,2006,GasA,3,1,BuiltIn,0,0,3,New,Partial
144152,1365,3180,Pave,2005,2005,GasA,2,1,Detchd,0,0,4,WD,Abnorml
216000,1366,7500,Pave,2000,2000,GasA,3,1,Attchd,0,0,1,WD,Normal
193000,1367,9179,Pave,1999,1999,GasA,3,1,Attchd,0,0,6,WD,Abnorml
127000,1368,2665,Pave,1977,1977,GasA,4,1,Attchd,0,0,7,WD,Normal
144000,1369,4435,Pave,2004,2003,GasA,1,1,Attchd,0,0,6,WD,Normal
232000,1370,10635,Pave,2003,2003,GasA,3,1,Attchd,0,0,5,WD,Normal
105000,1371,5400,Pave,1950,1920,GasA,2,1,Detchd,0,0,10,WD,Normal
165500,1372,9600,Pave,1996,1955,GasA,3,1,BuiltIn,178,0,10,WD,Normal
274300,1373,9750,Pave,1998,1998,GasA,3,1,Detchd,0,0,6,WD,Normal
466500,1374,11400,Pave,2002,2001,GasA,2,1,Attchd,0,0,3,WD,Normal
250000,1375,10625,Pave,2005,2005,GasA,3,1,Attchd,0,0,7,WD,Normal
239000,1376,10991,Pave,2007,2007,GasA,3,1,Attchd,0,0,12,New,Partial
91000,1377,6292,Pave,1950,1930,GasA,2,1,Detchd,0,0,4,WD,Normal
117000,1378,10998,Pave,1960,1941,GasA,3,1,Detchd,0,0,7,WD,Normal
83000,1379,1953,Pave,1973,1973,GasA,2,1,Detchd,0,0,6,WD,Normal
167500,1380,9735,Pave,2007,2006,GasA,3,1,BuiltIn,0,0,5,WD,Normal
58500,1381,8212,Pave,1950,1914,GasA,2,1,Detchd,0,0,6,WD,Normal
237500,1382,12925,Pave,1970,1970,GasA,4,1,Attchd,0,0,5,WD,Normal
157000,1383,7200,Pave,1950,1920,GasA,4,1,Detchd,0,0,10,WD,Normal
112000,1384,25339,Pave,2007,1918,GasA,3,1,Attchd,0,0,8,WD,Normal
105000,1385,9060,Pave,1950,1939,GasA,2,1,Detchd,0,0,10,WD,Normal
125500,1386,5436,Pave,2007,1922,GasA,3,1,Detchd,0,0,5,WD,Normal
250000,1387,16692,Pave,1978,1978,GasA,5,1,Attchd,440,519,7,WD,Normal
136000,1388,8520,Pave,1950,1916,GasW,5,1,Detchd,0,0,8,CWD,Family
377500,1389,14892,Pave,2007,2006,GasA,3,1,Attchd,0,0,10,WD,Normal
131000,1390,6000,Pave,1950,1941,GasA,3,1,Detchd,0,0,3,WD,Normal
235000,1391,9100,Pave,2000,2000,GasA,3,1,Attchd,0,0,9,WD,Normal
124000,1392,8944,Pave,1967,1967,GasA,4,2,Detchd,0,0,4,WD,Normal
123000,1393,7838,Pave,1967,1967,GasA,3,1,Attchd,0,0,12,WD,Normal
163000,1394,10800,Pave,2000,1905,GasA,3,2,Detchd,0,0,4,WD,Normal
246578,1395,4045,Pave,2006,2006,GasA,2,1,Attchd,0,0,10,New,Partial
281213,1396,12665,Pave,2006,2005,GasA,4,1,BuiltIn,0,0,2,WD,Normal
160000,1397,57200,Pave,1950,1948,GasA,3,1,Detchd,0,0,6,WD,Normal
137500,1398,6120,Pave,2004,1920,GasA,4,1,Detchd,0,0,5,WD,Normal
138000,1399,7200,Pave,1982,1950,GasA,3,1,Attchd,0,0,5,WD,Normal
137450,1400,6171,Pave,1990,1925,GasA,3,1,Detchd,0,0,10,WD,Normal
120000,1401,6000,Pave,1950,1929,GasA,3,1,BuiltIn,0,0,7,WD,Normal
193000,1402,7415,Pave,2004,2004,GasA,3,1,Attchd,0,0,4,WD,Normal
193879,1403,6762,Pave,2006,2006,GasA,2,1,Attchd,0,0,7,New,Partial
282922,1404,15256,Pave,2007,2007,GasA,3,1,Attchd,0,0,8,WD,Normal
105000,1405,10410,Pave,1950,1915,GasA,3,1,Detchd,0,0,1,WD,Family
275000,1406,3842,Pave,2005,2004,GasA,2,1,Attchd,155,0,1,WD,Normal
133000,1407,8445,Pave,2007,1972,GasA,2,1,Detchd,0,0,3,WD,Normal
112000,1408,8780,Pave,1985,1985,GasA,3,1,NA,0,0,3,WD,Normal
125500,1409,7740,Pave,1950,1910,GasA,3,1,Detchd,168,0,6,WD,Normal
215000,1410,20544,Pave,1991,1986,GasA,3,1,Attchd,0,0,11,WD,Normal
230000,1411,12420,Pave,2001,2001,GasA,3,1,Attchd,0,0,6,WD,Normal
140000,1412,9600,Pave,2005,1950,GasA,3,1,Attchd,0,0,9,WD,Normal
90000,1413,7200,Pave,1950,1949,Wall,2,2,Detchd,0,0,6,WD,Normal
257000,1414,10994,Pave,2006,2005,GasA,2,1,Attchd,0,0,9,COD,Abnorml
207000,1415,13053,Pave,2000,1923,GasA,4,1,Detchd,220,0,6,WD,Normal
175900,1416,3635,Pave,2007,2007,GasA,1,1,Attchd,0,0,5,WD,Normal
122500,1417,11340,Pave,1950,1885,GasA,4,2,Detchd,0,0,4,WD,Normal
340000,1418,16545,Pave,1998,1998,GasA,3,1,Attchd,0,0,5,WD,Normal
124000,1419,9204,Pave,1963,1963,GasA,3,1,Detchd,0,0,8,COD,Normal
223000,1420,16381,Pave,1969,1969,GasA,3,1,Attchd,0,0,12,WD,Normal
179900,1421,11700,Pave,1968,1968,GasA,3,1,Attchd,119,0,5,WD,Normal
127500,1422,4043,Pave,1977,1977,GasA,2,1,Attchd,165,0,7,WD,Normal
136500,1423,4435,Pave,2003,2003,GasA,1,1,Attchd,0,0,3,WD,Normal
274970,1424,19690,Pave,1966,1966,GasA,4,1,Attchd,0,738,8,WD,Alloca
144000,1425,9503,Pave,1983,1958,GasA,2,1,Detchd,0,0,6,WD,Normal
142000,1426,10721,Pave,1959,1959,GasA,3,1,Detchd,0,0,10,WD,Normal
271000,1427,10944,Pave,1994,1994,GasA,3,1,Attchd,0,0,8,WD,Normal
140000,1428,10930,Pave,1950,1945,GasA,3,1,Attchd,0,0,4,WD,Normal
119000,1429,7200,Pave,1992,1940,GasA,2,1,Attchd,0,0,2,WD,Abnorml
182900,1430,12546,Pave,1981,1981,GasA,3,1,Attchd,0,0,4,WD,Normal
192140,1431,21930,Pave,2005,2005,GasA,4,1,BuiltIn,0,0,7,WD,Normal
143750,1432,4928,Pave,1976,1976,GasA,2,1,Attchd,0,0,10,WD,Normal
64500,1433,10800,Pave,2007,1927,GasA,4,1,Detchd,0,0,8,WD,Normal
186500,1434,10261,Pave,2000,2000,GasA,3,1,Attchd,0,0,5,WD,Normal
160000,1435,17400,Pave,1977,1977,GasA,3,1,Attchd,0,0,5,WD,Normal
174000,1436,8400,Pave,2005,1962,GasA,3,1,Attchd,0,0,7,COD,Abnorml
120500,1437,9000,Pave,1971,1971,GasA,3,1,Detchd,0,0,5,WD,Normal
394617,1438,12444,Pave,2008,2008,GasA,2,1,Attchd,0,0,11,New,Partial
149700,1439,7407,Pave,1996,1957,GasA,2,1,Attchd,0,0,4,WD,Normal
197000,1440,11584,Pave,1979,1979,GasA,3,1,Attchd,0,0,11,WD,Normal
191000,1441,11526,Pave,1994,1922,GasA,3,1,Detchd,0,0,9,WD,Normal
149300,1442,4426,Pave,2004,2004,GasA,1,1,Attchd,0,0,5,WD,Normal
310000,1443,11003,Pave,2008,2008,GasA,3,1,Attchd,0,0,4,WD,Normal
121000,1444,8854,Pave,1950,1916,Grav,2,1,Detchd,40,0,5,WD,Normal
179600,1445,8500,Pave,2004,2004,GasA,3,1,Attchd,0,0,11,WD,Normal
129000,1446,8400,Pave,1966,1966,GasA,3,1,Detchd,0,0,5,WD,Normal
157900,1447,26142,Pave,1962,1962,GasA,3,1,Attchd,0,0,4,WD,Normal
240000,1448,10000,Pave,1996,1995,GasA,3,1,Attchd,0,0,12,WD,Normal
112000,1449,11767,Pave,2000,1910,GasA,2,1,Detchd,0,0,5,WD,Normal
92000,1450,1533,Pave,1970,1970,GasA,1,1,NA,0,0,8,WD,Abnorml
136000,1451,9000,Pave,1974,1974,GasA,4,2,NA,0,0,9,WD,Normal
287090,1452,9262,Pave,2009,2008,GasA,3,1,Attchd,0,0,5,New,Partial
145000,1453,3675,Pave,2005,2005,GasA,2,1,Basment,0,0,5,WD,Normal
84500,1454,17217,Pave,2006,2006,GasA,3,1,NA,0,0,7,WD,Abnorml
185000,1455,7500,Pave,2005,2004,GasA,2,1,Attchd,0,0,10,WD,Normal
175000,1456,7917,Pave,2000,1999,GasA,3,1,Attchd,0,0,8,WD,Normal
210000,1457,13175,Pave,1988,1978,GasA,3,1,Attchd,0,0,2,WD,Normal
266500,1458,9042,Pave,2006,1941,GasA,4,1,Attchd,0,0,5,WD,Normal
142125,1459,9717,Pave,1996,1950,GasA,2,1,Attchd,0,0,4,WD,Normal
147500,1460,9937,Pave,1965,1965,GasA,3,1,Attchd,0,0,6,WD,Normal
